time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1662982564262031600,1.439031494140625,0.5547837943577801,-0.12771539864556827,-0.26818905980616636,-0.056781731173176295,-0.9548367579204048,-0.007080248054679323,0.25029771133456846
1662982564271987700,1.44898779296875,0.5539692419139732,-0.12456799793126125,-0.26816787724106395,-0.05368512650772185,-0.9552535227469463,-0.007719207613769592,0.24455864346549513
1662982564281943600,1.458943603515625,0.5534323955293255,-0.12122914724504907,-0.26832339062094956,-0.04974637239439741,-0.9556302955611561,-0.008759049106744604,0.23866019205748426
1662982564291899400,1.4688994140625,0.5529174224118992,-0.1178810602297991,-0.26847672224962954,-0.04577627120828337,-0.9559958151310283,-0.009817143993311267,0.232754839599784
1662982564301855500,1.47885546875,0.5521180261617709,-0.11446709165165699,-0.268488833024587,-0.04168608780796139,-0.956395382132886,-0.010904996228368071,0.22674530566755843
1662982564311812600,1.4888125,0.5512458982106339,-0.11113921482908452,-0.26844128097220044,-0.03769690442195337,-0.9567885304847078,-0.0119652533970519,0.22088928533875332
1662982564321768400,1.4987685546875,0.5504453777223727,-0.1081484630288008,-0.26836530746585646,-0.034375430144304955,-0.9571418642619824,-0.012784567184516236,0.21555407287842157
1662982564331724500,1.508724609375,0.5496929247898666,-0.10561215584955495,-0.2682370551289412,-0.031980428822940686,-0.957454532647115,-0.013260034085725556,0.2109115524890109
1662982564341680600,1.5186806640625,0.549054621869817,-0.10363512939886346,-0.2680823877641947,-0.030655069471417374,-0.957712523364611,-0.013349753436281283,0.20714113163248973
1662982564351636700,1.52863671875,0.5485720648809032,-0.10230252470689066,-0.26792352311456075,-0.030369602969337443,-0.9579037755046697,-0.013094144099521463,0.2044293317398405
1662982564361592600,1.538592529296875,0.5481571501946284,-0.10156219682094132,-0.26775045363388944,-0.030524663237820382,-0.9580352357291807,-0.012782615263655393,0.20283337771155793
